date,sku,location,quantity,unit_price,total_amount
2026-03-27,SKU00450,ST024,4,146.01,584.04
2026-03-27,SKU00451,ST031,10,182.41,1824.1
2026-03-27,SKU00452,ST038,23,177.71,4087.33
2026-03-27,SKU00453,ST045,23,225.51,5186.73
2026-03-27,SKU00454,ST052,8,258.42,2067.36
2026-03-27,SKU00455,ST007,14,286.65,4013.1
2026-03-27,SKU00456,ST014,26,26.49,688.74
2026-03-27,SKU00457,ST021,25,52.69,1317.25
2026-03-27,SKU00458,ST028,6,70.23,421.38
2026-03-27,SKU00459,ST035,16,86.26,1380.16
2026-03-27,SKU00460,ST042,8,123.67,989.36
2026-03-27,SKU00461,ST049,32,169.92,5437.44
2026-03-27,SKU00462,ST004,2,172.12,344.24
2026-03-27,SKU00463,ST011,21,186.67,3920.07
2026-03-27,SKU00464,ST018,13,196.33,2552.29
2026-03-27,SKU00465,ST025,34,253.98,8635.32
2026-03-27,SKU00466,ST032,7,23.35,163.45
2026-03-27,SKU00467,ST039,22,32.57,716.54
2026-03-27,SKU00468,ST046,16,60.35,965.6
2026-03-27,SKU00469,ST001,42,100.2,4208.4
2026-03-27,SKU00470,ST008,3,117.78,353.34
2026-03-27,SKU00471,ST015,23,128.31,2951.13
2026-03-27,SKU00472,ST022,23,160.5,3691.5
2026-03-27,SKU00473,ST029,44,213.05,9374.2
2026-03-27,SKU00474,ST036,7,196.06,1372.42
2026-03-27,SKU00475,ST043,10,236.78,2367.8
2026-03-27,SKU00476,ST050,25,286.07,7151.75
2026-03-27,SKU00477,ST005,45,26.59,1196.55
2026-03-27,SKU00478,ST012,4,52.12,208.48
2026-03-27,SKU00479,ST019,12,81.35,976.2
2026-03-27,SKU00480,ST026,9,96.1,864.9
2026-03-27,SKU00481,ST033,21,114.24,2399.04
2026-03-27,SKU00482,ST040,8,165.66,1325.28
2026-03-27,SKU00483,ST047,17,156.87,2666.79
2026-03-27,SKU00484,ST002,13,172.86,2247.18
2026-03-27,SKU00485,ST009,24,205.38,4929.12
2026-03-27,SKU00486,ST016,6,236.63,1419.78
2026-03-27,SKU00487,ST023,18,259.88,4677.84
2026-03-27,SKU00488,ST030,16,46.41,742.56
2026-03-27,SKU00489,ST037,31,59.59,1847.29
2026-03-27,SKU00490,ST044,2,91.12,182.24
2026-03-27,SKU00491,ST051,20,123.41,2468.2
2026-03-27,SKU00492,ST006,22,157.22,3458.84
2026-03-27,SKU00493,ST013,33,167.7,5534.1
2026-03-27,SKU00494,ST020,6,179.83,1078.98
2026-03-27,SKU00495,ST027,25,181.85,4546.25
2026-03-27,SKU00496,ST034,25,241.19,6029.75
2026-03-27,SKU00497,ST041,41,270.39,11085.99
2026-03-27,SKU00498,ST048,3,21.85,65.55
2026-03-27,SKU00499,ST003,26,56.28,1463.28
2026-03-27,SKU00500,ST010,9,83.79,754.11
2026-03-27,SKU00501,ST017,43,91.96,3954.28
2026-03-27,SKU00502,ST024,7,107.54,752.78
2026-03-27,SKU00503,ST031,13,126.74,1647.62
2026-03-27,SKU00504,ST038,13,167.99,2183.87
2026-03-27,SKU00505,ST045,44,187.87,8266.28
2026-03-27,SKU00506,ST052,5,221.88,1109.4
2026-03-27,SKU00507,ST007,15,217.52,3262.8
2026-03-27,SKU00508,ST014,16,248.73,3979.68
2026-03-27,SKU00509,ST021,53,31.59,1674.27
2026-03-27,SKU00510,ST028,8,60.72,485.76
2026-03-27,SKU00511,ST035,16,77.22,1235.52
2026-03-27,SKU00512,ST042,22,94.91,2088.02
2026-03-27,SKU00513,ST049,22,124.85,2746.7
2026-03-27,SKU00514,ST004,6,150.13,900.78
2026-03-27,SKU00515,ST011,21,173.89,3651.69
2026-03-27,SKU00516,ST018,25,222.03,5550.75
2026-03-27,SKU00517,ST025,29,252.81,7331.49
2026-03-27,SKU00518,ST032,2,226.01,452.02
2026-03-27,SKU00519,ST039,22,11.64,256.08
2026-03-27,SKU00520,ST046,9,51.83,466.47
2026-03-27,SKU00521,ST001,31,63.06,1954.86
2026-03-27,SKU00522,ST008,6,92.82,556.92
2026-03-27,SKU00523,ST015,27,126.95,3427.65
2026-03-27,SKU00524,ST022,13,132.52,1722.76
2026-03-27,SKU00525,ST029,33,154.28,5091.24
2026-03-27,SKU00526,ST036,3,203.38,610.14
2026-03-27,SKU00527,ST043,11,196.51,2161.61
2026-03-27,SKU00528,ST050,16,218.47,3495.52
2026-03-27,SKU00529,ST005,41,233.97,9592.77
2026-03-27,SKU00530,ST012,7,43.08,301.56
2026-03-27,SKU00531,ST019,15,62.24,933.6
2026-03-27,SKU00532,ST026,22,74.44,1637.68
2026-03-27,SKU00533,ST033,43,97.06,4173.58
2026-03-27,SKU00534,ST040,5,105.61,528.05
2026-03-27,SKU00535,ST047,17,157.48,2677.16
2026-03-27,SKU00536,ST002,25,197.33,4933.25
2026-03-27,SKU00537,ST009,52,189.31,9844.12
2026-03-27,SKU00538,ST016,9,236.46,2128.14
2026-03-27,SKU00539,ST023,19,239.2,4544.8
2026-03-27,SKU00540,ST030,9,25.37,228.33
2026-03-27,SKU00541,ST037,20,43.95,879.0
2026-03-27,SKU00542,ST044,5,52.84,264.2
2026-03-27,SKU00543,ST051,24,80.09,1922.16
2026-03-27,SKU00544,ST006,13,121.63,1581.19
2026-03-27,SKU00545,ST013,23,159.76,3674.48
2026-03-27,SKU00546,ST020,2,150.74,301.48
2026-03-27,SKU00547,ST027,25,165.47,4136.75
2026-03-27,SKU00548,ST034,19,186.62,3545.78
2026-03-27,SKU00549,ST041,30,209.45,6283.5
2026-03-27,SKU00550,ST048,6,248.92,1493.52
2026-03-27,SKU00551,ST003,11,32.98,362.78
2026-03-27,SKU00552,ST010,22,51.81,1139.82
2026-03-27,SKU00553,ST017,32,78.28,2504.96
2026-03-27,SKU00554,ST024,3,90.83,272.49
2026-03-27,SKU00555,ST031,13,117.31,1525.03
2026-03-27,SKU00556,ST038,24,153.9,3693.6
2026-03-27,SKU00557,ST045,40,165.73,6629.2
2026-03-27,SKU00558,ST052,7,215.96,1511.72
2026-03-27,SKU00559,ST007,15,214.66,3219.9
2026-03-27,SKU00560,ST014,9,202.68,1824.12
2026-03-27,SKU00561,ST021,41,245.26,10055.66
2026-03-27,SKU00562,ST028,4,46.24,184.96
2026-03-27,SKU00563,ST035,20,80.34,1606.8
2026-03-27,SKU00564,ST042,13,85.78,1115.14
2026-03-27,SKU00565,ST049,50,99.62,4981.0
2026-03-27,SKU00566,ST004,9,113.26,1019.34
2026-03-27,SKU00567,ST011,21,157.94,3316.74
2026-03-27,SKU00568,ST018,18,183.32,3299.76
2026-03-27,SKU00569,ST025,51,203.86,10396.86
2026-03-27,SKU00570,ST032,5,237.81,1189.05
2026-03-27,SKU00571,ST039,26,234.5,6097.0
2026-03-27,SKU00572,ST046,22,34.75,764.5
2026-03-27,SKU00573,ST001,21,65.78,1381.38
2026-03-27,SKU00574,ST008,2,67.24,134.48
2026-03-27,SKU00575,ST015,10,100.66,1006.6
2026-03-27,SKU00576,ST022,24,132.42,3178.08
2026-03-27,SKU00577,ST029,28,147.87,4140.36
2026-03-27,SKU00578,ST036,6,151.11,906.66
2026-03-27,SKU00579,ST043,12,215.25,2583.0
2026-03-27,SKU00580,ST050,9,189.48,1705.32
2026-03-27,SKU00581,ST005,30,218.46,6553.8
2026-03-27,SKU00582,ST012,3,290.82,872.46
2026-03-27,SKU00583,ST019,16,36.59,585.44
2026-03-27,SKU00584,ST026,12,51.51,618.12
2026-03-27,SKU00585,ST033,38,74.04,2813.52
2026-03-27,SKU00586,ST040,8,110.45,883.6
2026-03-27,SKU00587,ST047,17,139.59,2373.03
2026-03-27,SKU00588,ST002,18,142.47,2564.46
2026-03-27,SKU00589,ST009,40,154.02,6160.8
2026-03-27,SKU00590,ST016,4,197.49,789.96
2026-03-27,SKU00591,ST023,22,201.28,4428.16
2026-03-27,SKU00592,ST030,21,257.97,5417.37
2026-03-27,SKU00593,ST037,41,14.98,614.18
2026-03-27,SKU00594,ST044,9,43.88,394.92
2026-03-27,SKU00595,ST051,24,74.79,1794.96
2026-03-27,SKU00596,ST006,24,80.78,1938.72
2026-03-27,SKU00597,ST013,50,111.09,5554.5
2026-03-27,SKU00598,ST020,5,143.43,717.15
2026-03-27,SKU00599,ST027,29,170.23,4936.67
2026-03-27,SKU00600,ST034,9,193.81,1744.29
2026-03-27,SKU00601,ST041,20,181.86,3637.2
2026-03-27,SKU00602,ST048,2,202.38,404.76
2026-03-27,SKU00603,ST003,12,263.47,3161.64
2026-03-27,SKU00604,ST010,12,46.66,559.92
2026-03-27,SKU00605,ST017,26,58.39,1518.14
2026-03-27,SKU00606,ST024,6,92.63,555.78
2026-03-27,SKU00607,ST031,14,113.01,1582.14
2026-03-27,SKU00608,ST038,18,138.46,2492.28
2026-03-27,SKU00609,ST045,29,173.63,5035.27
2026-03-27,SKU00610,ST052,3,182.03,546.09
2026-03-27,SKU00611,ST007,18,212.1,3817.8
2026-03-27,SKU00612,ST014,21,251.6,5283.6
2026-03-27,SKU00613,ST021,31,201.48,6245.88
2026-03-27,SKU00614,ST028,8,311.76,2494.08
2026-03-27,SKU00615,ST035,20,45.62,912.4
2026-03-27,SKU00616,ST042,28,66.35,1857.8
2026-03-27,SKU00617,ST049,39,74.58,2908.62
2026-03-27,SKU00618,ST004,4,109.16,436.64
2026-03-27,SKU00619,ST011,25,150.14,3753.5
2026-03-27,SKU00620,ST018,9,162.54,1462.86
2026-03-27,SKU00621,ST025,40,166.71,6668.4
2026-03-27,SKU00622,ST032,9,186.52,1678.68
2026-03-27,SKU00623,ST039,26,206.11,5358.86
2026-03-27,SKU00624,ST046,12,270.9,3250.8
2026-03-27,SKU00625,ST001,49,17.81,872.69
2026-03-27,SKU00626,ST008,5,47.0,235.0
2026-03-27,SKU00627,ST015,11,60.33,663.63
2026-03-27,SKU00628,ST022,18,100.89,1816.02
2026-03-27,SKU00629,ST029,50,126.41,6320.5
2026-03-27,SKU00630,ST036,2,125.98,251.96
2026-03-27,SKU00631,ST043,15,165.58,2483.7
2026-03-27,SKU00632,ST050,21,193.8,4069.8
2026-03-27,SKU00633,ST005,24,220.16,5283.84
2026-03-27,SKU00634,ST012,7,242.78,1699.46
2026-03-27,SKU00635,ST019,16,264.3,4228.8
2026-03-27,SKU00636,ST026,28,41.77,1169.56
2026-03-27,SKU00637,ST033,27,46.81,1263.87
2026-03-27,SKU00638,ST040,3,79.97,239.91
2026-03-27,SKU00639,ST047,21,97.23,2041.83
2026-03-27,SKU00640,ST002,9,130.94,1178.46
2026-03-27,SKU00641,ST009,29,160.51,4654.79
2026-03-27,SKU00642,ST016,8,171.78,1374.24
2026-03-27,SKU00643,ST023,22,200.49,4410.78
2026-03-27,SKU00644,ST030,12,234.65,2815.8
2026-03-27,SKU00645,ST037,37,204.5,7566.5
2026-03-27,SKU00646,ST044,4,31.2,124.8
2026-03-27,SKU00647,ST051,23,55.49,1276.27
2026-03-27,SKU00648,ST006,18,85.4,1537.2
2026-03-27,SKU00649,ST013,39,108.19,4219.41
2026-03-27,SKU00650,ST020,9,123.74,1113.66
2026-03-27,SKU00651,ST027,11,140.36,1543.96
2026-03-27,SKU00652,ST034,21,155.46,3264.66
2026-03-27,SKU00653,ST041,47,176.87,8312.89
2026-03-27,SKU00654,ST048,5,184.94,924.7
2026-03-27,SKU00655,ST003,13,227.89,2962.57
2026-03-27,SKU00656,ST010,27,277.46,7491.42
2026-03-27,SKU00657,ST017,49,23.01,1127.49
2026-03-27,SKU00658,ST024,2,59.56,119.12
2026-03-27,SKU00659,ST031,17,92.47,1571.99
2026-03-27,SKU00660,ST038,9,102.61,923.49
2026-03-27,SKU00661,ST045,19,116.33,2210.27
2026-03-27,SKU00662,ST052,7,162.95,1140.65
2026-03-27,SKU00663,ST007,19,155.09,2946.71
2026-03-27,SKU00664,ST014,12,203.97,2447.64
2026-03-27,SKU00665,ST021,26,224.55,5838.3
2026-03-27,SKU00666,ST028,3,246.3,738.9
2026-03-27,SKU00667,ST035,24,233.54,5604.96
2026-03-27,SKU00668,ST042,18,42.87,771.66
2026-03-27,SKU00669,ST049,28,57.54,1611.12
2026-03-27,SKU00670,ST004,8,96.65,773.2
2026-03-27,SKU00671,ST011,25,123.66,3091.5
2026-03-27,SKU00672,ST018,21,131.65,2764.65
2026-03-27,SKU00673,ST025,35,149.52,5233.2
2026-03-27,SKU00674,ST032,4,204.85,819.4
2026-03-27,SKU00675,ST039,9,214.34,1929.06
2026-03-27,SKU00676,ST046,27,268.07,7237.89
2026-03-27,SKU00677,ST001,37,233.84,8652.08
2026-03-27,SKU00678,ST008,8,21.4,171.2
2026-03-27,SKU00679,ST015,13,63.63,827.19
2026-03-27,SKU00680,ST022,8,68.33,546.64
2026-03-27,SKU00681,ST029,39,91.3,3560.7
2026-03-27,SKU00682,ST036,6,129.29,775.74
2026-03-27,SKU00683,ST043,15,136.3,2044.5
2026-03-27,SKU00684,ST050,14,200.22,2803.08
2026-03-27,SKU00685,ST005,47,229.75,10798.25
2026-03-27,SKU00686,ST012,2,218.38,436.76
2026-03-27,SKU00687,ST019,20,231.3,4626.0
2026-03-27,SKU00688,ST026,17,269.31,4578.27
2026-03-27,SKU00689,ST033,48,33.13,1590.24
2026-03-27,SKU00690,ST040,7,67.82,474.74
2026-03-27,SKU00691,ST047,21,91.69,1925.49
2026-03-27,SKU00692,ST002,20,104.68,2093.6
2026-03-27,SKU00693,ST009,24,114.16,2739.84
2026-03-27,SKU00694,ST016,3,161.07,483.21
2026-03-27,SKU00695,ST023,22,161.17,3545.74
2026-03-27,SKU00696,ST030,27,217.13,5862.51
2026-03-27,SKU00697,ST037,26,247.38,6431.88
2026-03-27,SKU00698,ST044,7,257.78,1804.46
2026-03-27,SKU00699,ST051,28,12.87,360.36
2026-03-27,SKU00700,ST006,8,58.35,466.8
2026-03-27,SKU00701,ST013,34,62.3,2118.2
2026-03-27,SKU00702,ST020,4,89.76,359.04
2026-03-27,SKU00703,ST027,12,117.75,1413.0
2026-03-27,SKU00704,ST034,14,156.92,2196.88
2026-03-27,SKU00705,ST041,36,143.91,5180.76
2026-03-27,SKU00706,ST048,8,194.83,1558.64
2026-03-27,SKU00707,ST003,16,180.51,2888.16
2026-03-27,SKU00708,ST010,17,235.32,4000.44
2026-03-27,SKU00709,ST017,38,216.5,8227.0
2026-03-27,SKU00710,ST024,6,44.73,268.38
2026-03-27,SKU00711,ST031,17,59.81,1016.77
2026-03-27,SKU00712,ST038,20,70.09,1401.8
2026-03-27,SKU00713,ST045,46,107.87,4962.02
2026-03-27,SKU00714,ST052,2,124.26,248.52
2026-03-27,SKU00715,ST007,19,170.25,3234.75
2026-03-27,SKU00716,ST014,27,199.11,5375.97
2026-03-27,SKU00717,ST021,47,195.66,9196.02
2026-03-27,SKU00718,ST028,7,190.6,1334.2
2026-03-27,SKU00719,ST035,24,228.47,5483.28
2026-03-27,SKU00720,ST042,8,29.48,235.84
2026-03-27,SKU00721,ST049,22,27.39,602.58
2026-03-27,SKU00722,ST004,3,63.7,191.1
2026-03-27,SKU00723,ST011,25,77.9,1947.5
2026-03-27,SKU00724,ST018,14,125.67,1759.38
2026-03-27,SKU00725,ST025,25,116.23,2905.75
2026-03-27,SKU00726,ST032,7,182.63,1278.41
2026-03-27,SKU00727,ST039,12,165.86,1990.32
2026-03-27,SKU00728,ST046,17,213.27,3625.59
2026-03-27,SKU00729,ST001,27,214.67,5796.09
2026-03-27,SKU00730,ST008,4,292.31,1169.24
2026-03-27,SKU00731,ST015,14,39.25,549.5
2026-03-27,SKU00732,ST022,20,43.32,866.4
2026-03-27,SKU00733,ST029,34,79.44,2700.96
2026-03-27,SKU00734,ST036,8,83.28,666.24
2026-03-27,SKU00735,ST043,18,115.01,2070.18
2026-03-27,SKU00736,ST050,26,138.16,3592.16
2026-03-27,SKU00737,ST005,36,153.39,5522.04
2026-03-27,SKU00738,ST012,6,205.56,1233.36
2026-03-27,SKU00739,ST019,20,214.54,4290.8
2026-03-27,SKU00740,ST026,8,229.18,1833.44
2026-03-27,SKU00741,ST033,45,236.98,10664.1
2026-03-27,SKU00742,ST040,2,30.97,61.94
2026-03-27,SKU00743,ST047,21,53.68,1127.28
2026-03-27,SKU00744,ST002,14,78.87,1104.18
2026-03-27,SKU00745,ST009,46,92.12,4237.52
2026-03-27,SKU00746,ST016,6,124.01,744.06
2026-03-27,SKU00747,ST023,26,158.6,4123.6
2026-03-27,SKU00748,ST030,17,173.44,2948.48
2026-03-27,SKU00749,ST037,47,186.75,8777.25
2026-03-27,SKU00750,ST044,3,219.71,659.13
2026-03-27,SKU00751,ST051,10,216.82,2168.2
2026-03-27,SKU00752,ST006,23,18.39,422.97
2026-03-27,SKU00753,ST013,23,44.98,1034.54
2026-03-27,SKU00754,ST020,7,62.66,438.62
2026-03-27,SKU00755,ST027,14,92.96,1301.44
2026-03-27,SKU00756,ST034,26,123.87,3220.62
2026-03-27,SKU00757,ST041,26,146.07,3797.82
2026-03-27,SKU00758,ST048,5,167.15,835.75
2026-03-27,SKU00759,ST003,16,188.4,3014.4
2026-03-27,SKU00760,ST010,8,219.97,1759.76
2026-03-27,SKU00761,ST017,33,245.81,8111.73
2026-03-27,SKU00762,ST024,9,258.09,2322.81
2026-03-27,SKU00763,ST031,18,38.44,691.92
2026-03-27,SKU00764,ST038,13,58.08,755.04
2026-03-27,SKU00765,ST045,35,81.35,2847.25
2026-03-27,SKU00766,ST052,5,117.75,588.75
2026-03-27,SKU00767,ST007,23,128.96,2966.08
2026-03-27,SKU00768,ST014,17,151.46,2574.82
2026-03-27,SKU00769,ST021,43,205.35,8830.05
2026-03-27,SKU00770,ST028,2,196.34,392.68
2026-03-27,SKU00771,ST035,24,233.98,5615.52
2026-03-27,SKU00772,ST042,23,277.8,6389.4
2026-03-27,SKU00773,ST049,45,19.07,858.15
2026-03-27,SKU00774,ST004,6,49.02,294.12
2026-03-27,SKU00775,ST011,10,80.19,801.9
2026-03-27,SKU00776,ST018,26,101.44,2637.44
2026-03-27,SKU00777,ST025,46,109.29,5027.34
2026-03-27,SKU00778,ST032,3,130.57,391.71
2026-03-27,SKU00779,ST039,13,159.52,2073.76
2026-03-27,SKU00780,ST046,8,184.26,1474.08
2026-03-27,SKU00781,ST001,21,179.56,3770.76
2026-03-27,SKU00782,ST008,7,245.87,1721.09
2026-03-27,SKU00783,ST015,14,218.53,3059.42
2026-03-27,SKU00784,ST022,13,22.92,297.96
2026-03-27,SKU00785,ST029,24,51.89,1245.36
2026-03-27,SKU00786,ST036,5,77.39,386.95
2026-03-27,SKU00787,ST043,19,118.34,2248.46
2026-03-27,SKU00788,ST050,17,115.35,1960.95
2026-03-27,SKU00789,ST005,31,145.21,4501.51
2026-03-27,SKU00790,ST012,9,179.86,1618.74
2026-03-27,SKU00791,ST019,20,169.31,3386.2
2026-03-27,SKU00792,ST026,23,191.49,4404.27
2026-03-27,SKU00793,ST033,33,248.04,8185.32
2026-03-27,SKU00794,ST040,5,238.39,1191.95
2026-03-27,SKU00795,ST047,25,40.97,1024.25
2026-03-27,SKU00796,ST002,26,47.52,1235.52
2026-03-27,SKU00797,ST009,35,76.01,2660.35
2026-03-27,SKU00798,ST016,2,123.59,247.18
2026-03-27,SKU00799,ST023,26,138.24,3594.24
2026-03-27,SKU00800,ST030,8,156.28,1250.24
2026-03-27,SKU00801,ST037,43,177.09,7614.87
2026-03-27,SKU00802,ST044,6,184.79,1108.74
2026-03-27,SKU00803,ST051,13,196.34,2552.42
2026-03-27,SKU00804,ST006,13,248.09,3225.17
2026-03-27,SKU00805,ST013,45,14.69,661.05
2026-03-27,SKU00806,ST020,3,54.92,164.76
2026-03-27,SKU00807,ST027,15,85.75,1286.25
2026-03-27,SKU00808,ST034,16,84.6,1353.6
2026-03-27,SKU00809,ST041,54,92.4,4989.6
2026-03-27,SKU00810,ST048,8,148.64,1189.12
2026-03-27,SKU00811,ST003,17,173.59,2951.03
2026-03-27,SKU00812,ST010,23,185.49,4266.27
2026-03-27,SKU00813,ST017,22,214.34,4715.48
2026-03-27,SKU00814,ST024,4,231.44,925.76
2026-03-27,SKU00815,ST031,21,265.28,5570.88
2026-03-27,SKU00816,ST038,25,38.27,956.75
2026-03-27,SKU00817,ST045,25,52.38,1309.5
2026-03-27,SKU00818,ST052,9,68.54,616.86
2026-03-27,SKU00819,ST007,23,125.83,2894.09
2026-03-27,SKU00820,ST014,9,125.46,1129.14
2026-03-27,SKU00821,ST021,32,144.0,4608.0
2026-03-27,SKU00822,ST028,5,167.77,838.85
2026-03-27,SKU00823,ST035,28,196.34,5497.52
2026-03-27,SKU00824,ST042,13,220.31,2864.03
2026-03-27,SKU00825,ST049,34,227.45,7733.3
2026-03-27,SKU00826,ST004,2,11.03,22.06
2026-03-27,SKU00827,ST011,11,31.06,341.66
2026-03-27,SKU00828,ST018,16,73.15,1170.4
2026-03-27,SKU00829,ST025,42,94.03,3949.26
2026-03-27,SKU00830,ST032,6,113.88,683.28
2026-03-27,SKU00831,ST039,13,167.59,2178.67
2026-03-27,SKU00832,ST046,22,156.87,3451.14
2026-03-27,SKU00833,ST001,43,205.4,8832.2
2026-03-27,SKU00834,ST008,3,226.79,680.37
2026-03-27,SKU00835,ST015,17,215.95,3671.15
2026-03-27,SKU00836,ST022,25,260.65,6516.25
2026-03-27,SKU00837,ST029,52,41.95,2181.4
2026-03-27,SKU00838,ST036,8,46.82,374.56
2026-03-27,SKU00839,ST043,19,77.95,1481.05
2026-03-27,SKU00840,ST050,9,115.28,1037.52
2026-03-27,SKU00841,ST005,21,118.35,2485.35
2026-03-27,SKU00842,ST012,4,125.14,500.56
2026-03-27,SKU00843,ST019,24,158.12,3794.88
2026-03-27,SKU00844,ST026,13,207.08,2692.04
2026-03-27,SKU00845,ST033,23,209.57,4820.11
2026-03-27,SKU00846,ST040,9,218.61,1967.49
2026-03-27,SKU00847,ST047,25,243.58,6089.5
2026-03-27,SKU00848,ST002,16,43.85,701.6
2026-03-27,SKU00849,ST009,30,80.58,2417.4
2026-03-27,SKU00850,ST016,5,70.17,350.85
2026-03-27,SKU00851,ST023,10,127.5,1275.0
2026-03-27,SKU00852,ST030,22,140.85,3098.7
2026-03-27,SKU00853,ST037,32,140.05,4481.6
2026-03-27,SKU00854,ST044,2,193.45,386.9
2026-03-27,SKU00855,ST051,14,207.63,2906.82
2026-03-27,SKU00856,ST006,25,227.12,5678.0
2026-03-27,SKU00857,ST013,40,256.72,10268.8
2026-03-27,SKU00858,ST020,7,36.57,255.99
2026-03-27,SKU00859,ST027,15,41.22,618.3
2026-03-27,SKU00860,ST034,9,69.35,624.15
2026-03-27,SKU00861,ST041,42,92.98,3905.16
2026-03-27,SKU00862,ST048,3,99.44,298.32
2026-03-27,SKU00863,ST003,20,150.02,3000.4
2026-03-27,SKU00864,ST010,13,170.62,2218.06
2026-03-27,SKU00865,ST017,43,189.33,8141.19
2026-03-27,SKU00866,ST024,8,198.64,1589.12
2026-03-27,SKU00867,ST031,21,235.4,4943.4
2026-03-27,SKU00868,ST038,16,245.44,3927.04
2026-03-27,SKU00869,ST045,52,31.21,1622.92
2026-03-27,SKU00870,ST052,4,67.54,270.16
2026-03-27,SKU00871,ST007,27,92.26,2491.02
2026-03-27,SKU00872,ST014,22,101.31,2228.82
2026-03-27,SKU00873,ST021,22,119.97,2639.34
2026-03-27,SKU00874,ST028,9,163.52,1471.68
2026-03-27,SKU00875,ST035,10,169.72,1697.2
2026-03-27,SKU00876,ST042,25,226.47,5661.75
2026-03-27,SKU00877,ST049,29,257.26,7460.54
2026-03-27,SKU00878,ST004,5,259.85,1299.25
2026-03-27,SKU00879,ST011,12,32.6,391.2
2026-03-27,SKU00880,ST018,9,31.07,279.63
2026-03-27,SKU00881,ST025,31,61.53,1907.43
2026-03-27,SKU00882,ST032,2,93.02,186.04
2026-03-27,SKU00883,ST039,16,100.85,1613.6
2026-03-27,SKU00884,ST046,13,131.77,1713.01
2026-03-27,SKU00885,ST001,33,144.6,4771.8
2026-03-27,SKU00886,ST008,7,188.3,1318.1
2026-03-27,SKU00887,ST015,18,222.95,4013.1
2026-03-27,SKU00888,ST022,19,233.93,4444.67
2026-03-27,SKU00889,ST029,41,235.02,9635.82
2026-03-27,SKU00890,ST036,3,31.89,95.67
2026-03-27,SKU00891,ST043,23,54.08,1243.84
2026-03-27,SKU00892,ST050,22,72.54,1595.88
2026-03-27,SKU00893,ST005,42,93.78,3938.76
2026-03-27,SKU00894,ST012,8,121.27,970.16
2026-03-27,SKU00895,ST019,24,129.91,3117.84
2026-03-27,SKU00896,ST026,24,159.25,3822.0
2026-03-27,SKU00897,ST033,51,179.51,9155.01
2026-03-27,SKU00898,ST040,4,198.5,794.0
2026-03-27,SKU00899,ST047,25,240.35,6008.75
2026-03-27,SKU00900,ST002,9,19.55,175.95
2026-03-27,SKU00901,ST009,20,33.38,667.6
2026-03-27,SKU00902,ST016,8,50.93,407.44
2026-03-27,SKU00903,ST023,12,97.88,1174.56
2026-03-27,SKU00904,ST030,13,121.44,1578.72
2026-03-27,SKU00905,ST037,27,161.15,4351.05
2026-03-27,SKU00906,ST044,6,156.94,941.64
2026-03-27,SKU00907,ST051,14,168.15,2354.1
2026-03-27,SKU00908,ST006,18,193.34,3480.12
2026-03-27,SKU00909,ST013,29,258.64,7500.56
2026-03-27,SKU00910,ST020,2,233.42,466.84
2026-03-27,SKU00911,ST027,19,30.3,575.7
2026-03-27,SKU00912,ST034,22,40.87,899.14
2026-03-27,SKU00913,ST041,31,63.34,1963.54
2026-03-27,SKU00914,ST048,7,104.15,729.05
2026-03-27,SKU00915,ST003,20,111.29,2225.8
2026-03-27,SKU00916,ST010,24,144.87,3476.88
2026-03-27,SKU00917,ST017,39,143.25,5586.75
2026-03-27,SKU00918,ST024,3,206.02,618.06
2026-03-27,SKU00919,ST031,21,236.28,4961.88
2026-03-27,SKU00920,ST038,9,220.52,1984.68
2026-03-27,SKU00921,ST045,41,260.97,10699.77
2026-03-27,SKU00922,ST052,8,27.71,221.68
2026-03-27,SKU00923,ST007,27,55.73,1504.71
2026-03-27,SKU00924,ST014,12,82.23,986.76
2026-03-27,SKU00925,ST021,50,107.55,5377.5
2026-03-27,SKU00926,ST028,4,107.09,428.36
2026-03-27,SKU00927,ST035,11,175.74,1933.14
2026-03-27,SKU00928,ST042,18,161.73,2911.14
2026-03-27,SKU00929,ST049,51,222.2,11332.2
2026-03-27,SKU00930,ST004,8,193.66,1549.28
2026-03-27,SKU00931,ST011,15,244.43,3666.45
2026-03-27,SKU00932,ST018,21,15.03,315.63
2026-03-27,SKU00933,ST025,21,50.92,1069.32
2026-03-27,SKU00934,ST032,6,58.98,353.88
2026-03-27,SKU00935,ST039,17,88.04,1496.68
2026-03-27,SKU00936,ST046,24,110.57,2653.68
2026-03-27,SKU00937,ST001,28,133.17,3728.76
2026-03-27,SKU00938,ST008,2,157.49,314.98
2026-03-27,SKU00939,ST015,21,217.35,4564.35
2026-03-27,SKU00940,ST022,9,194.85,1753.65
2026-03-27,SKU00941,ST029,30,237.71,7131.3
2026-03-27,SKU00942,ST036,7,229.87,1609.09
2026-03-27,SKU00943,ST043,23,38.83,893.09
2026-03-27,SKU00944,ST050,12,68.5,822.0
2026-03-27,SKU00945,ST005,38,78.96,3000.48
2026-03-27,SKU00946,ST012,3,99.02,297.06
2026-03-27,SKU00947,ST019,24,124.05,2977.2
2026-03-27,SKU00948,ST026,18,153.85,2769.3
2026-03-27,SKU00949,ST033,40,146.39,5855.6
2026-03-27,SKU00950,ST040,7,192.93,1350.51
2026-03-27,SKU00951,ST047,11,188.57,2074.27
2026-03-27,SKU00952,ST002,21,221.14,4643.94
2026-03-27,SKU00953,ST009,41,31.94,1309.54
