sku,location,on_hand_qty,reorder_point,as_of_date,inventory_value
SKU01520,ST026,100,48,2025-11-10,7561.0
SKU01521,ST033,292,195,2025-11-10,25628.84
SKU01522,ST040,52,20,2025-11-10,4957.68
SKU01523,ST047,500,222,2025-11-10,63370.0
SKU01524,ST002,102,60,2025-11-10,11505.6
SKU01525,ST009,494,172,2025-11-10,4683.12
SKU01526,ST016,29,12,2025-11-10,596.53
SKU01527,ST023,152,80,2025-11-10,4780.4
SKU01528,ST030,200,64,2025-11-10,9838.0
SKU01529,ST037,352,282,2025-11-10,18617.28
SKU01530,ST044,63,30,2025-11-10,4312.98
SKU01531,ST051,270,80,2025-11-10,20771.1
SKU01532,ST006,170,120,2025-11-10,17246.5
SKU01533,ST013,242,105,2025-11-10,24713.04
SKU01534,ST020,44,12,2025-11-10,5469.2
SKU01535,ST027,228,144,2025-11-10,31578.0
SKU01536,ST034,300,120,2025-11-10,5505.0
SKU01537,ST041,188,100,2025-11-10,3790.08
SKU01538,ST048,74,42,2025-11-10,2477.52
SKU01539,ST003,378,140,2025-11-10,19950.84
SKU01540,ST010,68,32,2025-11-10,4761.36
SKU01541,ST017,334,174,2025-11-10,28246.38
SKU01542,ST024,58,20,2025-11-10,5527.98
SKU01543,ST031,304,128,2025-11-10,31980.8
SKU01544,ST038,150,72,2025-11-10,17059.5
SKU01545,ST045,248,165,2025-11-10,30685.04
SKU01546,ST052,84,32,2025-11-10,1212.12
SKU01547,ST007,486,216,2025-11-10,11824.38
SKU01548,ST014,136,80,2025-11-10,3911.36
SKU01549,ST021,426,148,2025-11-10,17078.34
SKU01550,ST028,72,30,2025-11-10,3568.32
SKU01551,ST035,142,75,2025-11-10,7609.78
SKU01552,ST042,250,80,2025-11-10,18900.0
SKU01553,ST049,308,246,2025-11-10,25009.6
SKU01554,ST004,21,10,2025-11-10,1827.0
SKU01555,ST011,256,76,2025-11-10,24491.52
SKU01556,ST018,204,144,2025-11-10,24123.0
SKU01557,ST025,518,225,2025-11-10,4698.26
SKU01558,ST032,87,24,2025-11-10,2421.21
SKU01559,ST039,218,138,2025-11-10,9299.88
SKU01560,ST046,100,40,2025-11-10,4768.0
SKU01561,ST001,142,76,2025-11-10,8059.92
SKU01562,ST008,32,18,2025-11-10,2146.88
SKU01563,ST015,364,135,2025-11-10,25658.36
SKU01564,ST022,102,48,2025-11-10,10706.94
SKU01565,ST029,264,138,2025-11-10,24317.04
SKU01566,ST036,102,35,2025-11-10,11084.34
SKU01567,ST043,294,124,2025-11-10,43467.9
SKU01568,ST050,200,96,2025-11-10,3240.0
SKU01569,ST005,202,135,2025-11-10,8114.34
SKU01570,ST012,42,16,2025-11-10,1640.94
SKU01571,ST019,472,210,2025-11-10,20168.56
SKU01572,ST026,170,100,2025-11-10,10494.1
SKU01573,ST033,356,124,2025-11-10,29302.36
SKU01574,ST040,116,48,2025-11-10,8741.76
SKU01575,ST047,133,70,2025-11-10,11340.91
SKU01576,ST002,300,96,2025-11-10,35481.0
SKU01577,ST009,262,210,2025-11-10,31950.9
SKU01578,ST016,52,25,2025-11-10,565.76
SKU01579,ST023,243,72,2025-11-10,7314.3
SKU01580,ST030,68,48,2025-11-10,2917.88
SKU01581,ST037,448,195,2025-11-10,23811.2
SKU01582,ST044,29,8,2025-11-10,1832.22
SKU01583,ST051,209,132,2025-11-10,13725.03
SKU01584,ST006,150,60,2025-11-10,10866.0
SKU01585,ST013,322,172,2025-11-10,28168.56
SKU01586,ST020,63,36,2025-11-10,5916.96
SKU01587,ST027,351,130,2025-11-10,37227.06
SKU01588,ST034,136,64,2025-11-10,19040.0
SKU01589,ST041,540,282,2025-11-10,14088.6
SKU01590,ST048,44,15,2025-11-10,1031.36
SKU01591,ST003,285,120,2025-11-10,11647.95
SKU01592,ST010,250,120,2025-11-10,11125.0
SKU01593,ST017,158,105,2025-11-10,10661.84
SKU01594,ST024,74,28,2025-11-10,4625.0
SKU01595,ST031,459,204,2025-11-10,39400.56
SKU01596,ST038,204,120,2025-11-10,16634.16
SKU01597,ST045,288,100,2025-11-10,36426.24
SKU01598,ST052,58,24,2025-11-10,7158.94
SKU01599,ST007,361,190,2025-11-10,7523.24
SKU01600,ST014,100,32,2025-11-10,3246.0
SKU01601,ST021,218,174,2025-11-10,8733.08
SKU01602,ST028,84,40,2025-11-10,4066.44
SKU01603,ST035,230,68,2025-11-10,15628.5
SKU01604,ST042,102,72,2025-11-10,6664.68
SKU01605,ST049,380,165,2025-11-10,36867.6
SKU01606,ST004,72,20,2025-11-10,5857.2
SKU01607,ST011,200,126,2025-11-10,21862.0
SKU01608,ST018,200,80,2025-11-10,20668.0
SKU01609,ST025,278,148,2025-11-10,33546.26
SKU01610,ST032,21,12,2025-11-10,328.86
SKU01611,ST039,338,125,2025-11-10,9724.26
SKU01612,ST046,170,80,2025-11-10,5718.8
SKU01613,ST001,472,246,2025-11-10,22486.08
SKU01614,ST008,87,30,2025-11-10,4904.19
SKU01615,ST015,276,116,2025-11-10,23741.52
SKU01616,ST022,300,144,2025-11-10,31350.0
SKU01617,ST029,338,225,2025-11-10,30152.98
SKU01618,ST036,32,12,2025-11-10,3188.48
SKU01619,ST043,446,198,2025-11-10,51664.64
SKU01620,ST050,68,40,2025-11-10,795.6
SKU01621,ST005,218,76,2025-11-10,5160.06
SKU01622,ST012,102,42,2025-11-10,3228.3
SKU01623,ST019,352,185,2025-11-10,15315.52
SKU01624,ST026,150,48,2025-11-10,8619.0
SKU01625,ST033,172,138,2025-11-10,11873.16
SKU01626,ST040,42,20,2025-11-10,3013.08
SKU01627,ST047,216,64,2025-11-10,19776.96
SKU01628,ST002,136,96,2025-11-10,11648.4
SKU01629,ST009,310,135,2025-11-10,36710.2
SKU01630,ST016,116,32,2025-11-10,12591.8
SKU01631,ST023,190,120,2025-11-10,4014.7
SKU01632,ST030,250,100,2025-11-10,5927.5
SKU01633,ST037,232,124,2025-11-10,9409.92
SKU01634,ST044,52,30,2025-11-10,2245.88
SKU01635,ST051,324,120,2025-11-10,23075.28
SKU01636,ST006,204,96,2025-11-10,11574.96
SKU01637,ST013,402,210,2025-11-10,32413.26
SKU01638,ST020,29,10,2025-11-10,2823.44
SKU01639,ST027,266,112,2025-11-10,26211.64
SKU01640,ST034,100,48,2025-11-10,12394.0
SKU01641,ST041,292,195,2025-11-10,40287.24
SKU01642,ST048,63,24,2025-11-10,1312.92
SKU01643,ST003,432,192,2025-11-10,14199.84
SKU01644,ST010,102,60,2025-11-10,3217.08
SKU01645,ST017,494,172,2025-11-10,24472.76
SKU01646,ST024,44,18,2025-11-10,3062.4
SKU01647,ST031,342,180,2025-11-10,24952.32
SKU01648,ST038,200,64,2025-11-10,16690.0
SKU01649,ST045,352,282,2025-11-10,31799.68
SKU01650,ST052,74,35,2025-11-10,8351.64
SKU01651,ST007,202,60,2025-11-10,20290.9
SKU01652,ST014,170,120,2025-11-10,1108.4
SKU01653,ST021,242,105,2025-11-10,6250.86
SKU01654,ST028,58,16,2025-11-10,1610.08
SKU01655,ST035,180,114,2025-11-10,9003.6
SKU01656,ST042,300,120,2025-11-10,19278.0
SKU01657,ST049,188,100,2025-11-10,13114.88
SKU01658,ST004,84,48,2025-11-10,5814.48
SKU01659,ST011,310,115,2025-11-10,23594.1
SKU01660,ST018,68,32,2025-11-10,6507.6
SKU01661,ST025,334,174,2025-11-10,35814.82
SKU01662,ST032,72,25,2025-11-10,9636.48
SKU01663,ST039,256,108,2025-11-10,3159.04
SKU01664,ST046,150,72,2025-11-10,5131.5
SKU01665,ST001,248,165,2025-11-10,13039.84
SKU01666,ST008,21,8,2025-11-10,1022.49
SKU01667,ST015,418,186,2025-11-10,27157.46
SKU01668,ST022,136,80,2025-11-10,10130.64
SKU01669,ST029,426,148,2025-11-10,31958.52
SKU01670,ST036,87,36,2025-11-10,9993.69
SKU01671,ST043,332,175,2025-11-10,34896.52
SKU01672,ST050,250,80,2025-11-10,33935.0
SKU01673,ST005,308,246,2025-11-10,2562.56
SKU01674,ST012,32,15,2025-11-10,614.4
SKU01675,ST019,189,56,2025-11-10,6172.74
SKU01676,ST026,204,144,2025-11-10,8425.2
SKU01677,ST033,518,225,2025-11-10,28231.0
SKU01678,ST040,102,28,2025-11-10,5809.92
SKU01679,ST047,171,108,2025-11-10,12195.72
SKU01680,ST002,100,40,2025-11-10,10437.0
SKU01681,ST009,142,76,2025-11-10,14850.36
SKU01682,ST016,42,24,2025-11-10,4444.02
SKU01683,ST023,297,110,2025-11-10,39236.67
SKU01684,ST030,102,48,2025-11-10,1314.78
SKU01685,ST037,264,138,2025-11-10,6270.0
SKU01686,ST044,116,40,2025-11-10,5424.16
SKU01687,ST051,247,104,2025-11-10,12505.61
SKU01688,ST006,200,96,2025-11-10,13836.0
SKU01689,ST013,202,135,2025-11-10,14008.7
SKU01690,ST020,52,20,2025-11-10,4934.8
SKU01691,ST027,405,180,2025-11-10,30986.55
SKU01692,ST034,170,100,2025-11-10,16235.0
SKU01693,ST041,356,124,2025-11-10,39284.6
SKU01694,ST048,29,12,2025-11-10,3903.11
SKU01695,ST003,323,170,2025-11-10,7848.9
SKU01696,ST010,300,96,2025-11-10,9108.0
SKU01697,ST017,262,210,2025-11-10,13453.7
SKU01698,ST024,63,30,2025-11-10,3140.55
SKU01699,ST031,513,152,2025-11-10,40634.73
SKU01700,ST038,68,48,2025-11-10,5197.24
SKU01701,ST045,448,195,2025-11-10,40611.2
SKU01702,ST052,44,12,2025-11-10,4880.04
SKU01703,ST007,162,102,2025-11-10,16692.48
SKU01704,ST014,150,60,2025-11-10,19195.5
SKU01705,ST021,322,172,2025-11-10,4115.16
SKU01706,ST028,74,42,2025-11-10,1425.98
SKU01707,ST035,284,105,2025-11-10,9136.28
SKU01708,ST042,136,64,2025-11-10,5250.96
SKU01709,ST049,540,282,2025-11-10,32281.2
SKU01710,ST004,58,20,2025-11-10,3651.1
SKU01711,ST011,238,100,2025-11-10,18314.1
SKU01712,ST018,250,120,2025-11-10,22360.0
SKU01713,ST025,158,105,2025-11-10,14098.34
SKU01714,ST032,84,32,2025-11-10,8468.04
SKU01715,ST039,392,174,2025-11-10,43457.12
SKU01716,ST046,204,120,2025-11-10,4218.72
SKU01717,ST001,288,100,2025-11-10,8118.72
SKU01718,ST008,72,30,2025-11-10,3258.72
SKU01719,ST015,314,165,2025-11-10,19653.26
SKU01720,ST022,100,32,2025-11-10,6385.0
SKU01721,ST029,218,174,2025-11-10,15754.86
SKU01722,ST036,21,10,2025-11-10,1824.06
SKU01723,ST043,500,148,2025-11-10,52170.0
SKU01724,ST050,102,72,2025-11-10,11118.0
SKU01725,ST005,380,165,2025-11-10,50669.2
SKU01726,ST012,87,24,2025-11-10,729.93
SKU01727,ST019,152,96,2025-11-10,2994.4
SKU01728,ST026,200,80,2025-11-10,7628.0
SKU01729,ST033,278,148,2025-11-10,12118.02
SKU01730,ST040,32,18,2025-11-10,1801.92
SKU01731,ST047,270,100,2025-11-10,17625.6
SKU01732,ST002,170,80,2025-11-10,13839.7
SKU01733,ST009,472,246,2025-11-10,39350.64
SKU01734,ST016,102,35,2025-11-10,11459.7
SKU01735,ST023,228,96,2025-11-10,26904.0
SKU01736,ST030,300,144,2025-11-10,32244.0
SKU01737,ST037,338,225,2025-11-10,5475.6
SKU01738,ST044,42,16,2025-11-10,1117.62
SKU01739,ST051,378,168,2025-11-10,14700.42
SKU01740,ST006,68,40,2025-11-10,3317.04
SKU01741,ST013,218,76,2025-11-10,12816.22
SKU01742,ST020,116,48,2025-11-10,8543.4
SKU01743,ST027,304,160,2025-11-10,28168.64
SKU01744,ST034,150,48,2025-11-10,11826.0
SKU01745,ST041,172,138,2025-11-10,18417.76
SKU01746,ST048,52,25,2025-11-10,5817.76
SKU01747,ST003,486,144,2025-11-10,60647.94
SKU01748,ST010,136,96,2025-11-10,3027.36
SKU01749,ST017,310,135,2025-11-10,6637.1
SKU01750,ST024,29,8,2025-11-10,1043.13
SKU01751,ST031,142,90,2025-11-10,7526.0
SKU01752,ST038,250,100,2025-11-10,18852.5
SKU01753,ST045,232,124,2025-11-10,21241.92
SKU01754,ST052,63,36,2025-11-10,5491.08
SKU01755,ST007,256,95,2025-11-10,23943.68
SKU01756,ST014,204,96,2025-11-10,22760.28
SKU01757,ST021,402,210,2025-11-10,55395.6
SKU01758,ST028,44,15,2025-11-10,448.8
SKU01759,ST035,218,92,2025-11-10,3666.76
SKU01760,ST042,100,48,2025-11-10,3868.0
SKU01761,ST049,292,195,2025-11-10,13434.92
SKU01762,ST004,74,28,2025-11-10,4183.22
SKU01763,ST011,364,162,2025-11-10,25254.32
SKU01764,ST018,102,60,2025-11-10,8437.44
SKU01765,ST025,494,172,2025-11-10,39855.92
SKU01766,ST032,58,24,2025-11-10,6806.3
SKU01767,ST039,294,155,2025-11-10,32786.88
SKU01768,ST046,200,64,2025-11-10,29038.0
SKU01769,ST001,352,282,2025-11-10,6304.32
SKU01770,ST008,84,40,2025-11-10,2340.24
SKU01771,ST015,472,140,2025-11-10,25893.92
SKU01772,ST022,170,120,2025-11-10,7464.7
SKU01773,ST029,242,105,2025-11-10,13830.3
SKU01774,ST036,72,20,2025-11-10,4956.48
SKU01775,ST043,133,84,2025-11-10,11162.69
SKU01776,ST050,300,120,2025-11-10,31248.0
SKU01777,ST005,188,100,2025-11-10,20193.08
SKU01778,ST012,21,12,2025-11-10,2888.55
SKU01779,ST019,243,90,2025-11-10,1732.59
SKU01780,ST026,68,32,2025-11-10,1901.28
SKU01781,ST033,334,174,2025-11-10,9291.88
SKU01782,ST040,87,30,2025-11-10,3994.17
SKU01783,ST047,209,88,2025-11-10,11263.01
SKU01784,ST002,150,72,2025-11-10,11424.0
SKU01785,ST009,248,165,2025-11-10,17017.76
SKU01786,ST016,32,12,2025-11-10,2326.08
SKU01787,ST023,351,156,2025-11-10,31779.54
SKU01788,ST030,136,80,2025-11-10,14615.92
SKU01789,ST037,426,148,2025-11-10,58366.26
SKU01790,ST044,102,42,2025-11-10,1211.76
SKU01791,ST051,285,150,2025-11-10,8290.65
SKU01792,ST006,250,80,2025-11-10,12337.5
SKU01793,ST013,308,246,2025-11-10,15834.28
SKU01794,ST020,42,20,2025-11-10,2555.7
SKU01795,ST027,459,136,2025-11-10,30202.2
SKU01796,ST034,204,144,2025-11-10,15663.12
SKU01797,ST041,518,225,2025-11-10,51572.08
SKU01798,ST048,116,32,2025-11-10,12547.72
SKU01799,ST003,361,228,2025-11-10,36796.73
SKU01800,ST010,100,40,2025-11-10,916.0
SKU01801,ST017,142,76,2025-11-10,2753.38
SKU01802,ST024,52,30,2025-11-10,2031.64
SKU01803,ST031,230,85,2025-11-10,12610.9
SKU01804,ST038,102,48,2025-11-10,4517.58
SKU01805,ST045,264,138,2025-11-10,18604.08
SKU01806,ST052,29,10,2025-11-10,2398.88
SKU01807,ST007,200,84,2025-11-10,18392.0
SKU01808,ST014,200,96,2025-11-10,21276.0
SKU01809,ST021,202,135,2025-11-10,18184.04
SKU01810,ST028,63,24,2025-11-10,6919.92
SKU01811,ST035,338,150,2025-11-10,2788.5
SKU01812,ST042,170,100,2025-11-10,5574.3
SKU01813,ST049,356,124,2025-11-10,15877.6
SKU01814,ST004,44,18,2025-11-10,2116.84
SKU01815,ST011,276,145,2025-11-10,19248.24
SKU01816,ST018,300,96,2025-11-10,26163.0
SKU01817,ST025,262,210,2025-11-10,20336.44
SKU01818,ST032,74,35,2025-11-10,8053.42
SKU01819,ST039,446,132,2025-11-10,52570.02
SKU01820,ST046,68,48,2025-11-10,6807.48
SKU01821,ST001,448,195,2025-11-10,56179.2
SKU01822,ST008,58,16,2025-11-10,857.24
SKU01823,ST015,352,222,2025-11-10,10225.6
SKU01824,ST022,150,60,2025-11-10,5692.5
SKU01825,ST029,322,172,2025-11-10,16821.28
SKU01826,ST036,84,48,2025-11-10,6310.92
SKU01827,ST043,216,80,2025-11-10,12862.8
SKU01828,ST050,136,64,2025-11-10,11094.88
SKU01829,ST005,540,282,2025-11-10,52704.0
SKU01830,ST012,72,25,2025-11-10,7362.72
SKU01831,ST019,190,80,2025-11-10,24508.1
SKU01832,ST026,250,120,2025-11-10,4440.0
SKU01833,ST033,158,105,2025-11-10,4828.48
SKU01834,ST040,21,8,2025-11-10,610.68
SKU01835,ST047,324,144,2025-11-10,16135.2
SKU01836,ST002,204,120,2025-11-10,12219.6
SKU01837,ST009,288,100,2025-11-10,20229.12
SKU01838,ST016,87,36,2025-11-10,6545.88
SKU01839,ST023,266,140,2025-11-10,22431.78
SKU01840,ST030,100,32,2025-11-10,9270.0
SKU01841,ST037,218,174,2025-11-10,21839.24
SKU01842,ST044,32,15,2025-11-10,4357.76
SKU01843,ST051,432,128,2025-11-10,5019.84
SKU01844,ST006,102,72,2025-11-10,2110.38
SKU01845,ST013,380,165,2025-11-10,15321.6
SKU01846,ST020,102,28,2025-11-10,4863.36
SKU01847,ST027,342,216,2025-11-10,22274.46
SKU01848,ST034,200,80,2025-11-10,11342.0
SKU01849,ST041,278,148,2025-11-10,18912.34
SKU01850,ST048,42,24,2025-11-10,4056.36
SKU01851,ST003,202,75,2025-11-10,19884.88
SKU01852,ST010,170,80,2025-11-10,17707.2
SKU01853,ST017,472,246,2025-11-10,5616.8
SKU01854,ST024,116,40,2025-11-10,1890.8
SKU01855,ST031,180,76,2025-11-10,4289.4
SKU01856,ST038,300,144,2025-11-10,14121.0
SKU01857,ST045,338,225,2025-11-10,21162.18
SKU01858,ST052,52,20,2025-11-10,3813.68
SKU01859,ST007,310,138,2025-11-10,24728.7
SKU01860,ST014,68,40,2025-11-10,6895.88
SKU01861,ST021,218,76,2025-11-10,23881.9
SKU01862,ST028,29,12,2025-11-10,3711.13
SKU01863,ST035,256,135,2025-11-10,30000.64
SKU01864,ST042,150,48,2025-11-10,1435.5
SKU01865,ST049,172,138,2025-11-10,4485.76
SKU01866,ST004,63,30,2025-11-10,1689.66
SKU01867,ST011,418,124,2025-11-10,22927.3
SKU01868,ST018,136,96,2025-11-10,6730.64
SKU01869,ST025,310,135,2025-11-10,21433.4
SKU01870,ST032,44,12,2025-11-10,3959.56
SKU01871,ST039,332,210,2025-11-10,28731.28
SKU01872,ST046,250,100,2025-11-10,25542.5
SKU01873,ST001,232,124,2025-11-10,22968.0
SKU01874,ST008,74,42,2025-11-10,10920.18
SKU01875,ST015,189,70,2025-11-10,4125.87
SKU01876,ST022,204,96,2025-11-10,4791.96
SKU01877,ST029,402,210,2025-11-10,13977.54
SKU01878,ST036,58,20,2025-11-10,2813.58
SKU01879,ST043,171,72,2025-11-10,10511.37
SKU01880,ST050,100,48,2025-11-10,8486.0
SKU01881,ST005,292,195,2025-11-10,22501.52
SKU01882,ST012,84,32,2025-11-10,8145.48
SKU01883,ST019,297,132,2025-11-10,30478.14
SKU01884,ST026,102,60,2025-11-10,10690.62
SKU01885,ST033,494,172,2025-11-10,8022.56
SKU01886,ST040,72,30,2025-11-10,1482.48
SKU01887,ST047,247,130,2025-11-10,9736.74
SKU01888,ST002,200,64,2025-11-10,9030.0
SKU01889,ST009,352,282,2025-11-10,20366.72
SKU01890,ST016,21,10,2025-11-10,1712.97
SKU01891,ST023,405,120,2025-11-10,30771.9
SKU01892,ST030,170,120,2025-11-10,14460.2
SKU01893,ST037,242,105,2025-11-10,23832.16
SKU01894,ST044,87,24,2025-11-10,10671.42
SKU01895,ST051,323,204,2025-11-10,34247.69
SKU01896,ST006,300,120,2025-11-10,2997.0
SKU01897,ST013,188,100,2025-11-10,4671.8
SKU01898,ST020,32,18,2025-11-10,1492.8
SKU01899,ST027,513,190,2025-11-10,28261.17
SKU01900,ST034,68,32,2025-11-10,5249.6
SKU01901,ST041,334,174,2025-11-10,26142.18
SKU01902,ST048,102,35,2025-11-10,9832.8
SKU01903,ST003,162,68,2025-11-10,17432.82
SKU01904,ST010,150,72,2025-11-10,16249.5
SKU01905,ST017,248,165,2025-11-10,26203.68
SKU01906,ST024,42,16,2025-11-10,198.66
SKU01907,ST031,284,126,2025-11-10,6688.2
SKU01908,ST038,136,80,2025-11-10,4545.12
SKU01909,ST045,426,148,2025-11-10,20460.78
SKU01910,ST052,116,48,2025-11-10,5462.44
SKU01911,ST007,238,125,2025-11-10,15198.68
SKU01912,ST014,250,80,2025-11-10,17262.5
SKU01913,ST021,308,246,2025-11-10,28739.48
SKU01914,ST028,52,25,2025-11-10,4534.4
SKU01915,ST035,392,116,2025-11-10,51359.84
SKU01916,ST042,204,144,2025-11-10,24853.32
SKU01917,ST049,518,225,2025-11-10,9945.6
SKU01918,ST004,29,8,2025-11-10,869.71
SKU01919,ST011,314,198,2025-11-10,10669.72
SKU01920,ST018,100,40,2025-11-10,5484.0
SKU01921,ST025,142,76,2025-11-10,8829.56
SKU01922,ST032,63,36,2025-11-10,4791.15
SKU01923,ST039,500,185,2025-11-10,38205.0
SKU01924,ST046,102,48,2025-11-10,9338.1
SKU01925,ST001,264,138,2025-11-10,23910.48
SKU01926,ST008,44,15,2025-11-10,5805.36
SKU01927,ST015,152,64,2025-11-10,18588.08
SKU01928,ST022,200,96,2025-11-10,4870.0
SKU01929,ST029,202,135,2025-11-10,6310.48
SKU01930,ST036,74,28,2025-11-10,3102.82
SKU01931,ST043,270,120,2025-11-10,12282.3
SKU01932,ST050,170,100,2025-11-10,9684.9
SKU01933,ST005,356,124,2025-11-10,28391.0
SKU01934,ST012,58,24,2025-11-10,5722.28
SKU01935,ST019,228,120,2025-11-10,27116.04
SKU01936,ST026,300,96,2025-11-10,34176.0
SKU01937,ST033,262,210,2025-11-10,30834.78
SKU01938,ST040,84,40,2025-11-10,628.32
SKU01939,ST047,378,112,2025-11-10,10485.72
SKU01940,ST002,68,48,2025-11-10,2374.56
SKU01941,ST009,448,195,2025-11-10,18677.12
SKU01942,ST016,72,20,2025-11-10,4368.24
SKU01943,ST023,304,192,2025-11-10,21960.96
SKU01944,ST030,150,60,2025-11-10,13716.0
SKU01945,ST037,322,172,2025-11-10,30561.02
SKU01946,ST044,21,12,2025-11-10,2354.73
SKU01947,ST051,486,180,2025-11-10,51793.02
SKU01948,ST006,136,64,2025-11-10,15697.12
SKU01949,ST013,540,282,2025-11-10,11140.2
SKU01950,ST020,87,30,2025-11-10,1919.22
SKU01951,ST027,142,60,2025-11-10,5883.06
SKU01952,ST034,250,120,2025-11-10,14257.5
SKU01953,ST041,158,105,2025-11-10,10984.16
SKU01954,ST048,32,12,2025-11-10,1911.36
SKU01955,ST003,256,114,2025-11-10,18974.72
SKU01956,ST010,204,120,2025-11-10,16760.64
SKU01957,ST017,288,100,2025-11-10,29275.2
SKU01958,ST024,102,42,2025-11-10,10944.6
SKU01959,ST031,218,115,2025-11-10,2186.54
SKU01960,ST038,100,32,2025-11-10,2068.0
SKU01961,ST045,218,174,2025-11-10,9415.42
SKU01962,ST052,42,20,2025-11-10,1995.84
SKU01963,ST007,364,108,2025-11-10,26502.84
SKU01964,ST014,102,72,2025-11-10,6585.12
SKU01965,ST021,380,165,2025-11-10,31726.2
SKU01966,ST028,116,32,2025-11-10,9723.12
SKU01967,ST035,294,186,2025-11-10,28171.08
SKU01968,ST042,200,80,2025-11-10,19300.0
SKU01969,ST049,278,148,2025-11-10,36106.64
SKU01970,ST004,52,30,2025-11-10,1044.16
SKU01971,ST011,472,175,2025-11-10,12862.0
SKU01972,ST018,170,80,2025-11-10,5647.4
SKU01973,ST025,472,246,2025-11-10,23212.96
SKU01974,ST032,29,10,2025-11-10,1838.89
SKU01975,ST039,133,56,2025-11-10,9803.43
SKU01976,ST046,300,144,2025-11-10,23028.0
SKU01977,ST001,338,225,2025-11-10,29000.4
SKU01978,ST008,63,24,2025-11-10,7790.58
SKU01979,ST015,243,108,2025-11-10,30870.72
SKU01980,ST022,68,40,2025-11-10,641.92
SKU01981,ST029,218,76,2025-11-10,4067.88
SKU01982,ST036,44,18,2025-11-10,1566.4
SKU01983,ST043,209,110,2025-11-10,9072.69
SKU01984,ST050,150,48,2025-11-10,7128.0
SKU01985,ST005,172,138,2025-11-10,11343.4
SKU01986,ST012,74,35,2025-11-10,5211.08
SKU01987,ST019,351,104,2025-11-10,31059.99
SKU01988,ST026,136,96,2025-11-10,15793.68
SKU01989,ST033,310,135,2025-11-10,34233.3
SKU01990,ST040,58,16,2025-11-10,6161.92
SKU01991,ST047,285,180,2025-11-10,5195.55
SKU01992,ST002,250,100,2025-11-10,7405.0
SKU01993,ST009,232,124,2025-11-10,8266.16
SKU01994,ST016,84,48,2025-11-10,4417.56
SKU01995,ST023,459,170,2025-11-10,29467.8
SKU01996,ST030,204,96,2025-11-10,16060.92
SKU01997,ST037,402,210,2025-11-10,29454.54
SKU01998,ST044,72,25,2025-11-10,7584.48
SKU01999,ST051,361,152,2025-11-10,33352.79
SKU02000,ST006,100,48,2025-11-10,9795.0
SKU00001,ST001,142,76,2025-11-17,2666.76
SKU00002,ST008,42,24,2025-11-17,1283.1
SKU00003,ST015,230,85,2025-11-17,9549.6
SKU00004,ST022,102,48,2025-11-17,4445.16
SKU00005,ST029,264,138,2025-11-17,14081.76
SKU00006,ST036,116,40,2025-11-17,8145.52
SKU00007,ST043,200,84,2025-11-17,15352.0
SKU00008,ST050,200,96,2025-11-17,19346.0
SKU00009,ST005,202,135,2025-11-17,22323.02
SKU00010,ST012,52,20,2025-11-17,6814.6
SKU00011,ST019,338,150,2025-11-17,6584.24
SKU00012,ST026,170,100,2025-11-17,5140.8
SKU00013,ST033,356,124,2025-11-17,15179.84
SKU00014,ST040,29,12,2025-11-17,1518.73
SKU00015,ST047,276,145,2025-11-17,14219.52
SKU00016,ST002,300,96,2025-11-17,17310.0
SKU00017,ST009,262,210,2025-11-17,20878.78
SKU00018,ST016,63,30,2025-11-17,5168.52
SKU00019,ST023,446,132,2025-11-17,49233.94
SKU00020,ST030,68,48,2025-11-17,7135.24
SKU00021,ST037,448,195,2025-11-17,62715.52
SKU00022,ST044,44,12,2025-11-17,1037.08
SKU00023,ST051,352,222,2025-11-17,7765.12
SKU00024,ST006,150,60,2025-11-17,5149.5
SKU00025,ST013,322,172,2025-11-17,17339.7
SKU00026,ST020,74,42,2025-11-17,5283.6
SKU00027,ST027,216,80,2025-11-17,14193.36
SKU00028,ST034,136,64,2025-11-17,11659.28
SKU00029,ST041,540,282,2025-11-17,47012.4
SKU00030,ST048,58,20,2025-11-17,5436.92
SKU00031,ST003,190,80,2025-11-17,22847.5
SKU00032,ST010,250,120,2025-11-17,2320.0
SKU00033,ST017,158,105,2025-11-17,4766.86
SKU00034,ST024,84,32,2025-11-17,2749.32
SKU00035,ST031,324,144,2025-11-17,15850.08
SKU00036,ST038,204,120,2025-11-17,10430.52
SKU00037,ST045,288,100,2025-11-17,22616.64
SKU00038,ST052,72,30,2025-11-17,5520.24
SKU00039,ST007,266,140,2025-11-17,28986.02
SKU00040,ST014,100,32,2025-11-17,10819.0
SKU00041,ST021,218,174,2025-11-17,25898.4
SKU00042,ST028,21,10,2025-11-17,2178.96
SKU00043,ST035,432,128,2025-11-17,5076.0
SKU00044,ST042,102,72,2025-11-17,3079.38
SKU00045,ST049,380,165,2025-11-17,19418.0
SKU00046,ST004,87,24,2025-11-17,3727.95
SKU00047,ST011,342,216,2025-11-17,19487.16
SKU00048,ST018,200,80,2025-11-17,13564.0
SKU00049,ST025,278,148,2025-11-17,20880.58
SKU00050,ST032,32,18,2025-11-17,2835.2
SKU00051,ST039,202,75,2025-11-17,24147.08
SKU00052,ST046,170,80,2025-11-17,17520.2
SKU00053,ST001,472,246,2025-11-17,3804.32
SKU00054,ST008,102,35,2025-11-17,1524.9
SKU00055,ST015,180,76,2025-11-17,5947.2
SKU00056,ST022,300,144,2025-11-17,10416.0
